example_id,source_example_id,source_dataset_index,prompt_id,question,generated_answer_clean,aliases,choices,correct_choice_label,correct_choice_text,generated_answer_raw,generated_answer_raw_repr,generated_answer_clean_repr,new_token_ids,first_content_token_id,first_content_token_text,first_content_token_prob,first_content_token_logprob,sequence_content_logprob_mean,sequence_content_logprob_sum,answer_length_tokens,answer_length_content_tokens,thinking_generated,prompt_mode,strict_correct,expanded_exact_correct,safe_contains_correct,deterministic_correct,deterministic_label_source,deterministic_label_quality,token_f1_max,alias_has_alternative_sep,predicted_letter,correct_letter,correct_text,normalized_prediction,original_alias_variants,expanded_alias_variants,prediction_variants,normalized_aliases,fuzzy_suggested,fuzzy_auto_accept,label_regime,exact_match,contains_alias,correct_auto,correct_primary,correct_strict,correct_expanded,correct_deterministic,label_source,label_quality,label_confidence,match_type,judge_needed,judge_verdict,judge_confidence,judge_reason,temporal_unstable,label_exclusion_reason,analysis_include_primary,analysis_include_high_quality,readout_position,readout_prompt_token,n_workspace_layers,all_entropy_topk_mean,all_entropy_topk_std,all_entropy_topk_min,all_entropy_topk_max,all_entropy_topk_slope,all_entropy_topk_last3_slope,all_top1_dominance_last3_max_minus_mean,all_effective_concepts_topk_mean,all_top1_dominance_topk_mean,all_top1_margin_mean,all_distinct_top1_count,all_top1_churn_rate,all_top5_jaccard_adjacent_mean,all_answer_token_best_rank,all_answer_token_mean_rank,mid_entropy_topk_mean,mid_entropy_topk_std,mid_entropy_topk_min,mid_entropy_topk_max,mid_entropy_topk_slope,mid_entropy_topk_last3_slope,mid_top1_dominance_last3_max_minus_mean,mid_effective_concepts_topk_mean,mid_top1_dominance_topk_mean,mid_top1_margin_mean,mid_distinct_top1_count,mid_top1_churn_rate,mid_top5_jaccard_adjacent_mean,mid_answer_token_best_rank,mid_answer_token_mean_rank,late_entropy_topk_mean,late_entropy_topk_std,late_entropy_topk_min,late_entropy_topk_max,late_entropy_topk_slope,late_entropy_topk_last3_slope,late_top1_dominance_last3_max_minus_mean,late_effective_concepts_topk_mean,late_top1_dominance_topk_mean,late_top1_margin_mean,late_distinct_top1_count,late_top1_churn_rate,late_top5_jaccard_adjacent_mean,late_answer_token_best_rank,late_answer_token_mean_rank,late_late_entropy_topk_mean,late_late_entropy_topk_std,late_late_entropy_topk_min,late_late_entropy_topk_max,late_late_entropy_topk_slope,late_late_entropy_topk_last3_slope,late_late_top1_dominance_last3_max_minus_mean,late_late_effective_concepts_topk_mean,late_late_top1_dominance_topk_mean,late_late_top1_margin_mean,late_late_distinct_top1_count,late_late_top1_churn_rate,late_late_top5_jaccard_adjacent_mean,late_late_answer_token_best_rank,late_late_answer_token_mean_rank,workspace_noise_score,layer_l33_entropy_topk,layer_l33_top1_dominance_topk,layer_l33_top1_margin,layer_l33_answer_token_rank,layer_l34_entropy_topk,layer_l34_top1_dominance_topk,layer_l34_top1_margin,layer_l34_answer_token_rank,layer_l33_l34_entropy_diff,is_wrong,is_wrong_strict,is_wrong_expanded,is_wrong_deterministic,correct_strict_bool,correct_expanded_bool,correct_primary_bool,analysis_include_primary_bool,analysis_include_high_quality_bool,is_wrong_primary,first_content_token_prob_num,workspace_noise_score_num,high_confidence,workspace_noisy,quadrant
ex_00450_2ac72eaf30a633c410b1bd658bbef0ba,2ac72eaf30a633c410b1bd658bbef0ba,450,prompt_ex_00450_2ac72eaf30a633c410b1bd658bbef0ba,Where do cars usually travel at very high speeds?,A,['race track'],"[{'label': 'A', 'text': 'freeway'}, {'label': 'B', 'text': 'road'}, {'label': 'C', 'text': 'race track'}, {'label': 'D', 'text': 'alley'}, {'label': 'E', 'text': 'parking lot'}]",C,race track," A

The correct",' A\n\nThe correct','A',"[362, 271, 785, 4396]",362, A,0.9856018424034119,-0.014502826146781445,-0.19201489879439274,-0.5760446963831782,4,3,False,mc_letter_v1,False,False,False,False,mc_letter_mismatch,high,0.0,False,A,C,race track,A,[],[],[],['race track'],False,False,mc_letter,False,False,False,False,False,False,False,llm_judge_incorrect,medium,medium,llm_judge_incorrect,True,incorrect,high,The model answer 'A' is not semantically equivalent to the accepted answer 'race track' and does not provide a valid answer to the question about where cars usually travel at very high speeds.,False,,True,True,68, ,22,1.9766644219105893,0.8786918726564659,0.09064950048923492,3.473494529724121,-0.052420119312710185,-0.518986277282238,0.10822115341822303,10.198444449995678,0.4679712930863554,1.2642045454545454,11,0.6190476190476191,0.32123960695389264,1,75199.90909090909,2.428289299661463,0.8124236298100312,0.5200068354606628,3.473494529724121,0.012322282791137729,-0.1077705621719353,0.38119426369667053,14.827067573407863,0.3560314462943511,0.9034090909090909,8,0.8,0.21507936507936506,13971,124757.63636363637,1.4493705201894045,0.7695577154181452,0.09064950048923492,2.381542921066284,-0.2896105052814595,-0.518986277282238,0.10822115341822303,5.438446487075654,0.5944833755493164,1.609375,4,0.42857142857142855,0.42857142857142855,1,3289.5,1.1400508910417557,0.8206059969753389,0.09064950048923492,2.381542921066284,-0.5771724075078968,-0.518986277282238,0.10822115341822303,4.352608838830056,0.7145198047161102,2.375,3,0.5,0.25,1,6.0,1.1400508910417557,0.4547513723373413,0.9135134816169739,3.375,1,0.09064950048923492,0.9869654178619385,5.0,1,0.3641018718481064,True,True,True,True,False,False,False,True,True,True,0.9856018424034119,1.1400508910417557,True,False,high_confidence__clean_workspace
ex_00197_b63e5cd88bfe75d29ff9fdc6dd97fed6,b63e5cd88bfe75d29ff9fdc6dd97fed6,197,prompt_ex_00197_b63e5cd88bfe75d29ff9fdc6dd97fed6,What do airplanes do as they are arriving at the gate?,D) land,['slow down'],"[{'label': 'A', 'text': 'slow down'}, {'label': 'B', 'text': 'crash'}, {'label': 'C', 'text': 'speed up'}, {'label': 'D', 'text': 'land'}, {'label': 'E', 'text': 'carry people'}]",A,slow down," D) land
",' D) land\n','D) land',"[422, 8, 4268, 198]",422, D,0.984957218170166,-0.015157047659158707,-0.18317389007036886,-0.5495216702111065,4,3,False,mc_letter_v1,False,False,False,False,mc_letter_mismatch,high,0.0,False,D,A,slow down,D,[],[],[],['slow down'],False,False,mc_letter,False,False,False,False,False,False,False,llm_judge_incorrect,medium,medium,llm_judge_incorrect,True,incorrect,high,"The accepted answer is 'slow down', which refers to the action of reducing speed as an airplane approaches the gate. 'Land' refers to the action of touching down on the runway, which is a different stage in the process. Therefore, the model answer is not semantically equivalent to the accepted answer.",False,,True,True,71, ,22,1.9635125891390173,0.9584069470770427,0.0361318476498127,3.306816577911377,-0.04146976311039552,-0.5935089774429795,0.21174011627833045,10.391721629085716,0.45089739696546033,1.3125,12,0.6190476190476191,0.36904761904761907,1,68959.68181818182,2.4930798573927446,0.6726339161873932,1.094458818435669,3.306816577911377,-0.021654243902726432,0.5729155540466312,0.27403710285822547,14.627313907911876,0.34452407468448987,0.8238636363636364,8,0.7,0.3869047619047619,1985,115276.45454545454,1.5254332362674177,0.993430427289243,0.0361318476498127,3.063382625579834,-0.38668091617347206,-0.5935089774429795,0.21174011627833045,7.058152135775886,0.552483145147562,2.0390625,4,0.5714285714285714,0.34637188208616776,1,409.25,0.9521945379674435,0.7661649001318758,0.0361318476498127,1.9527500867843628,-0.5149378504604102,-0.5935089774429795,0.21174011627833045,3.3780869818206947,0.6736832618713379,2.8875,3,0.75,0.36408730158730157,1,4.2,0.9521945379674435,0.0361318476498127,0.9954728484153748,5.875,1,0.07626565545797348,0.9907705783843994,6.3125,1,-0.04013380780816078,True,True,True,True,False,False,False,True,True,True,0.984957218170166,0.9521945379674435,True,False,high_confidence__clean_workspace
ex_01016_7ae17f5aecacf18c94a47cc48deb6c36,7ae17f5aecacf18c94a47cc48deb6c36,1016,prompt_ex_01016_7ae17f5aecacf18c94a47cc48deb6c36,"If you were looking for a blowfish, you wouldn't look on dry land, you'd look in a what?",C,['body of water'],"[{'label': 'A', 'text': 'fish market'}, {'label': 'B', 'text': 'jungle'}, {'label': 'C', 'text': 'sea water'}, {'label': 'D', 'text': 'body of water'}, {'label': 'E', 'text': 'soup'}]",D,body of water," C

The correct",' C\n\nThe correct','C',"[356, 271, 785, 4396]",356, C,0.983234703540802,-0.016907362267374992,-0.07333966034154098,-0.22001898102462292,4,3,False,mc_letter_v1,False,False,False,False,mc_letter_mismatch,high,0.0,False,C,D,body of water,C,[],[],[],['body of water'],False,False,mc_letter,False,False,False,False,False,False,False,llm_judge_incorrect,medium,medium,llm_judge_incorrect,True,incorrect,high,"The model answer 'C' is not semantically equivalent to the accepted answer 'body of water' and does not provide a valid answer to the question. The correct answer is a specific type of body of water, not the letter 'C'.",False,,True,True,84, ,22,2.2984938245605337,0.9960396359152098,0.034247562289237976,3.3923966884613037,-0.05599632120903163,-0.329965777695179,0.0399190982182821,14.046866234883714,0.38637183572758327,1.2670454545454546,13,0.6666666666666666,0.31330309901738473,1,86261.31818181818,2.820564725182273,0.3596553068531204,1.8545281887054443,3.213552236557007,0.050131242925470665,-0.20565128326415957,0.07782654215892157,17.720259355665164,0.21165978434410962,0.3693181818181818,8,0.8,0.3571428571428571,39812,133180.0,1.6776245692744851,1.2860580664536774,0.034247562289237976,3.3923966884613037,-0.29253938217603015,-0.329965777695179,0.0399190982182821,10.883978830375462,0.6099917832762003,2.6953125,4,0.42857142857142855,0.2556689342403628,1,6893.25,1.438040305674076,1.4583392247074143,0.034247562289237976,3.3923966884613037,-0.9242909796535973,-0.329965777695179,0.0399190982182821,10.771594831511738,0.6596172422170639,3.3625,3,0.5,0.2599206349206349,1,13.0,1.438040305674076,0.07324936240911484,0.9882532954216003,4.75,1,0.034247562289237976,0.9963563680648804,7.0625,1,0.03900180011987686,True,True,True,True,False,False,False,True,True,True,0.983234703540802,1.438040305674076,True,False,high_confidence__clean_workspace
ex_00323_b5baf77d3855935c87f01f5fb2216667,b5baf77d3855935c87f01f5fb2216667,323,prompt_ex_00323_b5baf77d3855935c87f01f5fb2216667,"If a person were going to bed, what would be their goal?",C,['falling asleep'],"[{'label': 'A', 'text': 'lazy'}, {'label': 'B', 'text': 'insomnia'}, {'label': 'C', 'text': 'rest'}, {'label': 'D', 'text': 'falling asleep'}, {'label': 'E', 'text': 'dreaming of'}]",D,falling asleep," C

The correct",' C\n\nThe correct','C',"[356, 271, 785, 4396]",356, C,0.9822266101837158,-0.017933249473571777,-0.07108369749039412,-0.21325109247118235,4,3,False,mc_letter_v1,False,False,False,False,mc_letter_mismatch,high,0.0,False,C,D,falling asleep,C,[],[],[],['falling asleep'],False,False,mc_letter,False,False,False,False,False,False,False,llm_judge_incorrect,medium,medium,llm_judge_incorrect,True,incorrect,high,The model answer 'C' is not semantically equivalent to the accepted answer 'falling asleep' and does not provide a meaningful answer to the question about the goal of going to bed.,False,,True,True,72, ,22,1.8919582686979661,1.1559765219284577,0.03193827345967293,3.522465705871582,-0.06489796654012564,-0.3672315366566182,0.04980977376302087,11.56425596070786,0.5018471123820002,1.7869318181818181,10,0.5714285714285714,0.3788737717309146,1,80051.95454545454,2.4980543706227434,1.094523517741142,0.03193827345967293,3.522465705871582,-0.20965641777623764,-0.681618332862854,0.1971336007118225,17.938966041861345,0.37729351019317453,1.4772727272727273,7,0.6,0.2785714285714286,9570,129250.18181818182,1.3420943059027195,0.9784719780467569,0.05467892438173294,2.639451503753662,-0.21280279383063308,-0.3672315366566182,0.04980977376302087,5.891551903417012,0.6161699779331684,2.2734375,3,0.5714285714285714,0.4852607709750566,1,844.0,1.1989694654941558,1.1248729424300776,0.05467892438173294,2.639451503753662,-0.7513428516685966,-0.3672315366566182,0.04980977376302087,5.940080513815291,0.6584464728832244,3.0125,2,0.25,0.4087301587301587,1,3.6,1.1989694654941558,0.05467892438173294,0.9919020533561707,5.375,1,0.06926234811544418,0.9917706251144409,6.0625,1,-0.014583423733711243,True,True,True,True,False,False,False,True,True,True,0.9822266101837158,1.1989694654941558,True,False,high_confidence__clean_workspace
ex_00520_18eb6a3b54ccf4989e268cfb9ea90f9c,18eb6a3b54ccf4989e268cfb9ea90f9c,520,prompt_ex_00520_18eb6a3b54ccf4989e268cfb9ea90f9c,What would friends do if they need each others' help?,A,['group together'],"[{'label': 'A', 'text': 'call each other'}, {'label': 'B', 'text': 'group together'}, {'label': 'C', 'text': 'understand each other'}, {'label': 'D', 'text': 'meet for lunch'}, {'label': 'E', 'text': 'part company'}]",B,group together," A
The correct",' A\nThe correct','A',"[362, 198, 785, 4396]",362, A,0.9771900177001953,-0.023074105381965637,-0.2387352834145228,-0.7162058502435684,4,3,False,mc_letter_v1,False,False,False,False,mc_letter_mismatch,high,0.0,False,A,B,group together,A,[],[],[],['group together'],False,False,mc_letter,False,False,False,False,False,False,False,llm_judge_incorrect,medium,medium,llm_judge_incorrect,True,incorrect,high,The model answer 'A' is not semantically equivalent to the accepted answer 'group together' and does not provide a meaningful response to the question.,False,,True,True,76, ,22,1.467307172715664,1.0121860780519105,0.17109687626361847,3.3813388347625732,-0.05529139294824917,-0.38877250999212265,0.062191009521484375,7.325293628360143,0.5978711653839458,1.6505681818181819,9,0.42857142857142855,0.43216175359032505,1,71021.0,1.9736399081620304,1.0161921232873845,0.20219656825065613,3.3813388347625732,-0.14186438105323082,-0.28841018676757824,0.1556000908215841,11.033785613913103,0.4365268444473093,0.7954545454545454,6,0.6,0.4226190476190476,21684,126541.54545454546,0.9327655639499426,0.7869086052017291,0.17109687626361847,2.733341932296753,-0.028343870348873576,-0.38877250999212265,0.062191009521484375,3.816795077957629,0.7550874147564173,2.5078125,3,0.2857142857142857,0.3662131519274376,1,1488.625,1.1231658667325974,0.9367048665628733,0.17109687626361847,2.733341932296753,-0.5098082005977632,-0.38877250999212265,0.062191009521484375,4.9806710455459235,0.7288599997758866,2.8875,3,0.5,0.30456349206349204,1,5.0,1.1231658667325974,0.2728544771671295,0.9580467939376831,3.875,1,0.17109687626361847,0.9777368903160095,5.3125,1,0.10175760090351105,True,True,True,True,False,False,False,True,True,True,0.9771900177001953,1.1231658667325974,True,False,high_confidence__clean_workspace
ex_00034_4acd496cc78d96c2431279a5fd87de7c,4acd496cc78d96c2431279a5fd87de7c,34,prompt_ex_00034_4acd496cc78d96c2431279a5fd87de7c,"She was always helping at the senior center, it brought her what?",A,['happiness'],"[{'label': 'A', 'text': 'satisfaction'}, {'label': 'B', 'text': 'heart'}, {'label': 'C', 'text': 'feel better'}, {'label': 'D', 'text': 'pay'}, {'label': 'E', 'text': 'happiness'}]",E,happiness," A
The correct",' A\nThe correct','A',"[362, 198, 785, 4396]",362, A,0.9550168514251709,-0.0460263229906559,-0.33318807805577916,-0.9995642341673374,4,3,False,mc_letter_v1,False,False,False,False,mc_letter_mismatch,high,0.0,False,A,E,happiness,A,[],[],[],['happiness'],False,False,mc_letter,False,False,False,False,False,False,False,llm_judge_incorrect,medium,medium,llm_judge_incorrect,True,incorrect,high,The model answer 'A' is not semantically equivalent to the accepted answer 'happiness' and does not provide a meaningful or valid response to the question.,False,,True,True,71, ,22,1.641550575806336,1.1790463262622441,0.08566177636384964,3.59279203414917,-0.08010341787005058,0.3648556470870973,0.06987692912419641,9.676519543926595,0.59474349191243,2.0625,9,0.47619047619047616,0.3556311413454271,1,94750.09090909091,2.5086465532129463,0.8021612814876868,0.9336105585098267,3.59279203414917,0.09621560790322052,-0.6165442466735835,0.11827678481737772,16.101553803606762,0.37219619818709115,0.9659090909090909,7,0.6,0.2936507936507936,128689,145524.27272727274,0.5772768845781684,0.6631139539140729,0.08566177636384964,2.1762588024139404,-0.13860430914376448,0.3648556470870973,0.06987692912419641,2.3998291232246394,0.8627981096506119,3.59375,3,0.2857142857142857,0.47335600907029474,1,37650.75,0.2950864002108574,0.2951252025482069,0.08566177636384964,0.8684084415435791,0.1749613791704178,0.3648556470870973,0.06987692912419641,1.4106643713463762,0.939900028705597,4.2,2,0.25,0.5267857142857143,1,1108.2,0.2950864002108574,0.2833925485610962,0.9554818272590637,4.75,35,0.8684084415435791,0.7933921813964844,1.75,1,-0.5850158929824829,True,True,True,True,False,False,False,True,True,True,0.9550168514251709,0.2950864002108574,True,False,high_confidence__clean_workspace
ex_00095_5169f7ae0781b15161551de3a189ebef,5169f7ae0781b15161551de3a189ebef,95,prompt_ex_00095_5169f7ae0781b15161551de3a189ebef,What do you want someone to do when you illustrate point?,C,['understanding'],"[{'label': 'A', 'text': 'did not understand'}, {'label': 'B', 'text': 'accepting'}, {'label': 'C', 'text': 'make clear'}, {'label': 'D', 'text': 'understood'}, {'label': 'E', 'text': 'understanding'}]",E,understanding," C
The correct",' C\nThe correct','C',"[356, 198, 785, 4396]",356, C,0.9501069188117981,-0.051180753856897354,-0.15994170432289442,-0.47982511296868324,4,3,False,mc_letter_v1,False,False,False,False,mc_letter_mismatch,high,0.0,False,C,E,understanding,C,[],[],[],['understanding'],False,False,mc_letter,False,False,False,False,False,False,False,llm_judge_incorrect,medium,medium,llm_judge_incorrect,True,incorrect,high,The model answer 'C' is not semantically equivalent to the accepted answer 'understanding' and does not represent a valid shorter form of a compound or list answer. 'C' is not a recognized alias or equivalent term for 'understanding' in this context.,False,,True,True,71, ,22,1.561737368052656,1.0144570333812095,0.2459312081336975,3.553678035736084,-0.06418328465949603,-0.5583559870719907,0.2636963725090027,8.265176841955737,0.6125350780785084,1.7869318181818181,10,0.42857142857142855,0.422713529856387,1,88441.63636363637,2.1599441820924934,1.0238943544042716,0.7340602874755859,3.553678035736084,-0.10007693659175525,0.16479128599166884,0.02763356765111291,13.45943983758949,0.473471808839928,1.2897727272727273,6,0.5,0.37420634920634915,76405,138333.72727272726,0.8206729032099247,0.5032100586086062,0.2459312081336975,1.9097539186477661,0.12753455092509586,-0.5583559870719907,0.2636963725090027,2.6323352380305653,0.778796024620533,2.3515625,4,0.42857142857142855,0.5595238095238094,1,14446.375,1.041959422826767,0.5073513552572054,0.4061829745769501,1.9097539186477661,0.11415366530418387,-0.5583559870719907,0.2636963725090027,3.255444083160242,0.7023888826370239,1.9375,4,0.75,0.3958333333333333,1,210.2,1.041959422826767,1.234318494796753,0.4876442849636078,0.25,6,0.7930419445037842,0.8563902378082275,3.1875,1,0.44127655029296875,True,True,True,True,False,False,False,True,True,True,0.9501069188117981,1.041959422826767,True,False,high_confidence__clean_workspace
ex_00990_159d50e325b59c6d29ec371500e173b4,159d50e325b59c6d29ec371500e173b4,990,prompt_ex_00990_159d50e325b59c6d29ec371500e173b4,What is a form of anaerobic exercising?,B,['run'],"[{'label': 'A', 'text': 'shortness of breath'}, {'label': 'B', 'text': 'lift weights'}, {'label': 'C', 'text': 'error'}, {'label': 'D', 'text': 'fall down'}, {'label': 'E', 'text': 'run'}]",E,run," B

The correct",' B\n\nThe correct','B',"[425, 271, 785, 4396]",425, B,0.9486647248268127,-0.052699796855449677,-0.24603288620710373,-0.7380986586213112,4,3,False,mc_letter_v1,False,False,False,False,mc_letter_mismatch,high,0.0,False,B,E,run,B,[],[],[],['run'],False,False,mc_letter,False,False,False,False,False,False,False,llm_judge_incorrect,medium,medium,llm_judge_incorrect,True,incorrect,high,"The model answer 'B' is not semantically equivalent to the accepted answer 'run' and does not represent a form of anaerobic exercising. 'Run' is a form of aerobic exercise, not anaerobic.",False,,True,True,71, ,22,1.8432805379005996,1.0456366359737135,0.10415539890527725,3.6099865436553955,-0.05017549764177743,0.20716804265975963,0.06475718816121423,10.447141548645588,0.5048501870848916,1.4034090909090908,15,0.7142857142857143,0.3975812547241119,1,74598.45454545454,2.557981359010393,0.9578719291904187,0.10415539890527725,3.6099865436553955,-0.17248864797028626,-0.8282471299171451,0.3800309896469116,17.38058703414798,0.33499899777499115,1.1363636363636365,9,0.9,0.2785714285714286,10698,117724.63636363637,1.2307575941085815,0.4654268272155247,0.657487154006958,2.0982766151428223,-0.018416126569112092,0.20716804265975963,0.06475718816121423,3.8525439994565422,0.6277469620108604,1.1875,5,0.5714285714285714,0.5753968253968254,1,3008.125,1.3087996959686279,0.5565057215629142,0.657487154006958,2.0982766151428223,-0.2719915032386783,0.20716804265975963,0.06475718816121423,4.330506584980136,0.65136239528656,1.45,4,0.75,0.42361111111111105,1,24.6,1.3087996959686279,0.8891793489456177,0.6567060351371765,0.875,2,1.071823239326477,0.7330746054649353,1.5,1,-0.18264389038085938,True,True,True,True,False,False,False,True,True,True,0.9486647248268127,1.3087996959686279,True,False,high_confidence__clean_workspace
ex_00216_0f2377604e628c55ba588366139396b9,0f2377604e628c55ba588366139396b9,216,prompt_ex_00216_0f2377604e628c55ba588366139396b9,What animal has quills all over it?,D,['hedgehog'],"[{'label': 'A', 'text': 'feather'}, {'label': 'B', 'text': 'chicken'}, {'label': 'C', 'text': 'calligraphy'}, {'label': 'D', 'text': 'porcupine'}, {'label': 'E', 'text': 'hedgehog'}]",E,hedgehog," D

The correct",' D\n\nThe correct','D',"[422, 271, 785, 4396]",422, D,0.9454497694969177,-0.056094519793987274,-0.30720071742932004,-0.92160215228796,4,3,False,mc_letter_v1,False,False,False,False,mc_letter_mismatch,high,0.0,False,D,E,hedgehog,D,[],[],[],['hedgehog'],False,False,mc_letter,False,False,False,False,False,False,False,llm_judge_incorrect,medium,medium,llm_judge_incorrect,True,incorrect,high,The model answer 'D' is not semantically equivalent to the accepted answer 'hedgehog' and does not refer to any known animal with quills all over it.,False,,True,True,69, ,22,1.375804529948668,1.0718543200021382,0.08982478082180023,3.4973058700561523,-0.047566419096062976,-0.28058236837387085,0.04134976863861084,7.164748833561018,0.6351099535822868,2.1392045454545454,10,0.5238095238095238,0.376984126984127,1,73052.31818181818,1.9109163799069144,1.1033175605310723,0.16150736808776855,3.4973058700561523,-0.012290129607373936,-1.5007093399763112,0.2599231004714966,11.232616532554205,0.507689508524808,1.7556818181818181,7,0.7,0.35198412698412695,16028,125479.63636363637,0.7810072917491198,0.7483817933968244,0.08982478082180023,2.4053609371185303,-0.049410813443717456,-0.28058236837387085,0.04134976863861084,3.076099088728597,0.7758335042744875,2.75,3,0.2857142857142857,0.34070294784580496,1,3299.25,0.8950977057218552,0.8430501923788184,0.08982478082180023,2.4053609371185303,-0.5518153205513958,-0.28058236837387085,0.04134976863861084,3.6842088893204674,0.7175293833017349,2.575,3,0.5,0.2152777777777778,1,4.0,0.8950977057218552,0.08982478082180023,0.9841403961181641,4.25,1,0.15547049045562744,0.9796276092529297,5.125,1,-0.06564570963382721,True,True,True,True,False,False,False,True,True,True,0.9454497694969177,0.8950977057218552,True,False,high_confidence__clean_workspace
ex_01009_3ed6391c539e6daa5b5fdb1b6d5d8ace,3ed6391c539e6daa5b5fdb1b6d5d8ace,1009,prompt_ex_01009_3ed6391c539e6daa5b5fdb1b6d5d8ace,What does every person want?,C,['life partner'],"[{'label': 'A', 'text': 'life partner'}, {'label': 'B', 'text': 'larger house'}, {'label': 'C', 'text': 'second chances'}, {'label': 'D', 'text': 'money'}, {'label': 'E', 'text': 'headache'}]",A,life partner," C

The correct",' C\n\nThe correct','C',"[356, 271, 785, 4396]",356, C,0.9385757446289062,-0.06339171528816223,-0.2295683907965819,-0.6887051723897457,4,3,False,mc_letter_v1,False,False,False,False,mc_letter_mismatch,high,0.0,False,C,A,life partner,C,[],[],[],['life partner'],False,False,mc_letter,False,False,False,False,False,False,False,llm_judge_incorrect,low,low,llm_judge_incorrect,True,incorrect,low,"{""verdict"":""incorrect"",""confidence"":""high"",""reason"":""The model answer 'C' is not semantically equivalent to the accepted answer 'life partner' and does not provide a meaningful answer to the question 'What does every person want?'""}
}",False,,True,False,65, ,22,1.7800036662850867,1.0964353136174323,0.026048192754387856,3.6592044830322266,-0.005772762169892139,-0.0726371109485626,0.030872146288553837,10.113009713476611,0.504505030810833,1.6335227272727273,8,0.42857142857142855,0.37773998488284205,1,71770.31818181818,2.257250254804438,0.8141826152724977,1.2056854963302612,3.6592044830322266,0.1242281339385293,-0.23334407806396482,0.17635810871918994,13.381978928524099,0.35494212264364416,0.6193181818181818,7,0.7,0.4091269841269841,35848,123164.45454545454,1.4364911031443626,1.2350988853667597,0.026048192754387856,3.040520191192627,-0.20237468624310131,-0.0726371109485626,0.030872146288553837,8.208251665801987,0.6266241632401943,2.640625,2,0.14285714285714285,0.3747165532879818,1,2715.75,1.2602957982569933,1.2779415895325101,0.026048192754387856,3.040520191192627,-0.7651867082342506,-0.0726371109485626,0.030872146288553837,7.574186582242541,0.665484607219696,3.025,1,0.0,0.36408730158730157,1,1.0,1.2602957982569933,0.026048192754387856,0.9964514970779419,5.875,1,0.2569796144962311,0.964314341545105,4.625,1,-0.23093142174184322,True,True,True,True,False,False,False,True,False,True,0.9385757446289062,1.2602957982569933,True,False,high_confidence__clean_workspace
